regime,optimizer,K,stable,target_mode,control_start_frac,control_start_idx,control_start_time,target_x,target_y,target_z,run_dir,target_rmse_state,target_rmse_x,uncontrolled_target_rmse_state,uncontrolled_target_rmse_x,spike_count_before,spike_count_after,uncontrolled_spike_count_after,spike_reduction_percent,control_energy,mean_control_norm,max_control_norm,settling_time,mean_error_norm_post,max_error_norm_post,selection_score
periodic_spiking,gp,1.0667857142857144,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p066786,0.00010676506800917349,2.271352499851103e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,8.725028393420914e-06,0.0004944422639805546,0.531945304258125,0.0,3.095437005854641e-05,0.03330223364454964,0.00010685231829310769
periodic_spiking,gp,1.1062500000000002,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p106250,0.00016900812302952575,3.6249958990226834e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,9.289345198628639e-06,0.0004946383059358728,0.5516238968662679,0.0,4.750763390323389e-05,0.052980826252692556,0.00016910101648151204
periodic_spiking,gp,1.1085714285714285,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p108571,0.00017265870599345119,3.705095575723375e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,9.323832783121345e-06,0.0004946537564910535,0.5527814611373351,0.0,4.844547099664789e-05,0.05413839052375952,0.0001727519443212824
periodic_spiking,gp,1.150357142857143,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p150357,0.00023829033891559025,5.1590756833044395e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,9.97129081187455e-06,0.000495070199626537,0.5736176180165453,0.0,6.470802671350769e-05,0.07497454740297019,0.000238390051823709
periodic_spiking,gp,1.1875,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p187500,0.00029669852584108766,6.47609336233942e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.0592945166764587e-05,0.0004957464489948811,0.5921386463536208,0.0,7.827575510453007e-05,0.09349557574004537,0.0002968044552927553
periodic_spiking,gp,1.1921428571428572,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p192143,0.00030401743487714185,6.642719363480985e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.0673979117133907e-05,0.0004958517238183962,0.5944537748957552,0.0,7.991858220937212e-05,0.09581070428218007,0.0003041241746683132
periodic_spiking,gp,1.2339285714285715,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p233929,0.00037020253955493055,8.166363541327924e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.143967128804561e-05,0.0004969514616619951,0.6152899317749654,0.0,9.421221632086413e-05,0.1166468611613902,0.000370316936267811
periodic_spiking,gp,1.26875,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p268750,0.0004259778446255221,9.47495581540243e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.2132503992736805e-05,0.0004980189067386104,0.6326533958409738,0.0,0.000105491689604719,0.1340103252273982,0.0004260991696654495
periodic_spiking,gp,1.2757142857142858,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p275714,0.0004372224475240988,9.741625902437277e-05,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.2277627605041956e-05,0.0004982449067392373,0.6361260886541755,0.0,0.0001076833896981708,0.13748301804060012,0.0004373452238001492
periodic_spiking,gp,1.3175000000000001,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p317500,0.000505478313241504,0.00011381873486314565,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.319897172254677e-05,0.0004996775758831394,0.6569622455333857,0.009999999999990905,0.0001204156587047009,0.15831917491981,0.0005156103029587204
periodic_spiking,gp,1.35,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p350000,0.0005596989315846039,0.0001271251454683152,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.3981754065614968e-05,0.0005008795127109266,0.6731681453283269,0.009999999999990905,0.00012985765144316112,0.17452507471475176,0.000569838749125251
periodic_spiking,gp,1.4312500000000001,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p431250,0.0007012153248080444,0.00016313198985037675,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.624788496765806e-05,0.0005042637478298195,0.7136828948156799,0.009999999999990905,0.00015193973187891448,0.2150398242021046,0.0007113778036577119
periodic_spiking,gp,1.5125000000000002,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p512500,0.0008548207541713446,0.00020462412291585098,1.732503247083856,0.5508851367748164,1,0,9,100.0,1.909300989372648e-05,0.0005085118189424878,0.7541976443030329,0.009999999999990905,0.0001723056576584156,0.25555457368945744,0.0008650116842702728
periodic_spiking,gp,1.59375,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p593750,0.0010264736877464717,0.0002546211420850684,1.732503247083856,0.5508851367748164,1,0,9,100.0,2.27745627464114e-05,0.0005143780894292037,0.7947123937903858,0.009999999999990905,0.00019163105292456279,0.29606932317681023,0.0010367014333739267
periodic_spiking,gp,1.675,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p675000,0.0012251385333418938,0.000318578136244687,1.732503247083856,0.5508851367748164,1,0,9,100.0,2.772769262457303e-05,0.0005227979684535246,0.835227143277739,0.01999999999998181,0.00021067977833230724,0.33658407266416307,0.0012454158102681214
periodic_spiking,gp,1.75625,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p756250,0.001465589969614662,0.00040777784160156427,1.732503247083856,0.5508851367748164,1,0,9,100.0,3.475266564292824e-05,0.0005356920975180724,0.875741892765092,0.029999999999972715,0.00023067168611986736,0.37709882215151685,0.001495937496271064
periodic_spiking,gp,1.8375000000000001,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p837500,0.0017754289841101763,0.0005507116218105162,1.732503247083856,0.5508851367748164,1,0,9,100.0,4.552111905274464e-05,0.0005576038017788536,0.916256642252445,0.029999999999972715,0.0002541459504709742,0.4176135716388697,0.0018058841953006765
periodic_spiking,gp,1.9187500000000002,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_1p918750,0.0022223166724599543,0.0008492725000583808,1.732503247083856,0.5508851367748164,1,0,9,100.0,6.462123074690679e-05,0.000606839443851049,0.9567713917397981,0.049999999999954525,0.00029057132979173395,0.45812832112622254,0.0022729628847673778
periodic_spiking,gp,2.0,True,rest_state,0.2,9000,1140.0,-1.1107328851084313,-5.233289667414185,2.3662828071377424,outputs\periodic_spiking\control\linear_feedback\K_2p000000,0.0035198361928434094,0.002194062103274839,1.732503247083856,0.5508851367748164,1,0,9,100.0,0.00014867096189340499,0.0009598150101746518,0.9972861412271509,0.08999999999991815,0.00047990750508714855,0.4986430706135754,0.0036113229024622617
