time_index,time,target_x,target_y,target_z,true_x,uncontrolled_x,raw_readout_x,corrected_feedback_input_x,control_signal_x,controlled_x,u_x,true_y,uncontrolled_y,raw_readout_y,corrected_feedback_input_y,control_signal_y,controlled_y,u_y,true_z,uncontrolled_z,raw_readout_z,corrected_feedback_input_z,control_signal_z,controlled_z,u_z
44656,1496.56,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1759189721269592,-1.175953390217297,-0.8575064687490666,-0.8575064687490664,-1.3789226176435427e-16,-0.8575064687490664,-1.3789226176435427e-16,-5.9754977429635066,-5.975968034367038,-3.052621454255848,-3.0526214542558483,1.380635620820416e-16,-3.0526214542558483,1.380635620820416e-16,3.0427713790014947,3.0426796607331212,2.9840745264416046,2.9840745264416046,-2.48934768692709e-17,2.9840745264416046,-2.48934768692709e-17
44657,1496.57,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1758576162259784,-1.1758919785031017,-0.8570080094692011,-0.8570080094692012,9.652458323504798e-17,-0.8570080094692012,9.652458323504798e-17,-5.974881510794223,-5.97535114280664,-3.048858566405311,-3.048858566405311,-1.8408474944272211e-16,-3.048858566405311,-1.8408474944272211e-16,3.0426906019496394,3.042598879957893,2.984073741370535,2.984073741370535,0.0,2.984073741370535,0.0
44658,1496.58,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1757961641957853,-1.1758304706281582,-0.8565085396132855,-0.8565085396132857,1.1720842249970112e-16,-0.8565085396132857,1.1720842249970112e-16,-5.974264225978144,-5.9747331983101635,-3.0450905712425405,-3.04509057124254,-4.141906862461248e-16,-3.04509057124254,-4.141906862461248e-16,3.0426098444807703,3.0425181187791397,2.984073076095885,2.984073076095885,0.0,2.984073076095885,0.0
44659,1496.59,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1757346159828812,-1.175768866538918,-0.8560080557887455,-0.8560080557887457,1.7236532720544285e-16,-0.8560080557887457,1.7236532720544285e-16,-5.973645888115099,-5.974114200477255,-3.0413174581138804,-3.0413174581138795,-5.522542483281664e-16,-3.0413174581138795,-5.522542483281664e-16,3.0425291066167897,3.0424373772187754,2.9840725308533695,2.9840725308533695,2.48934768692709e-17,2.9840725308533695,2.48934768692709e-17
44660,1496.6000000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.175672971533678,-1.1757071661817426,-0.8555065545863692,-0.8555065545863693,1.7236532720544285e-16,-0.8555065545863693,1.7236532720544285e-16,-5.9730264968043985,-5.973494148907052,-3.037539216333199,-3.0375392163331987,-5.522542483281664e-16,-3.0375392163331987,-5.522542483281664e-16,3.0424483883796105,3.0423566552987262,2.984072105879504,2.984072105879504,0.0,2.984072105879504,0.0
44661,1496.6100000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.175611230794497,-1.1756453695029037,-0.8550040325802019,-0.855004032580202,1.034191963232657e-16,-0.855004032580202,1.034191963232657e-16,-5.972406051644836,-5.972873043198165,-3.033755835181778,-3.0337558351817777,-3.6816949888544423e-16,-3.0337558351817777,-3.6816949888544423e-16,3.042367689791158,3.04227595304093,2.984071801411611,2.984071801411611,-4.97869537385418e-17,2.984071801411611,-4.97869537385418e-17
44662,1496.6200000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1755493937115697,-1.175583476448583,-0.8545004863274392,-0.8545004863274394,6.894613088217713e-17,-0.8545004863274394,6.894613088217713e-17,-5.971784552234686,-5.972250882948693,-3.029967303908195,-3.0299673039081947,-2.761271241640832e-16,-3.0299673039081947,-2.761271241640832e-16,3.0422870108733684,3.0421952704673343,2.984071617687824,2.9840716176878237,2.48934768692709e-17,2.9840716176878237,2.48934768692709e-17
44663,1496.63,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.175487460231037,-1.1755214869648714,-0.8539959123683194,-0.8539959123683194,2.068383926465314e-17,-0.8539959123683194,2.068383926465314e-17,-5.971161998171702,-5.971627667756207,-3.0261736117282174,-3.0261736117282174,4.602118736068053e-17,-3.0261736117282174,4.602118736068053e-17,3.0422063516481894,3.0421146075999013,2.9840715549470884,2.9840715549470884,4.97869537385418e-17,2.9840715549470884,4.97869537385418e-17
44664,1496.64,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1754254302989489,-1.1754594009977688,-0.8534903072260146,-0.8534903072260145,-1.3789226176435427e-17,-0.8534903072260145,-1.3789226176435427e-17,-5.970538389053115,-5.971003397217764,-3.0223747478246863,-3.0223747478246863,-1.380635620820416e-16,-3.0223747478246863,-1.380635620820416e-16,3.0421257121375813,3.0420339644606025,2.9840716134291694,2.9840716134291694,-4.97869537385418e-17,2.9840716134291694,-4.97869537385418e-17
44665,1496.65,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.175363303861265,-1.1753972184931856,-0.8529836674065214,-0.8529836674065214,-2.7578452352870854e-17,-0.8529836674065214,-2.7578452352870854e-17,-5.969913724475634,-5.970378070929897,-3.0185707013474046,-3.018570701347404,-2.761271241640832e-16,-3.018570701347404,-2.761271241640832e-16,3.042045092363515,3.0419533410714226,2.984071793374654,2.9840717933746537,4.97869537385418e-17,2.9840717933746537,4.97869537385418e-17
44666,1496.66,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1753010808638533,-1.1753349393969406,-0.8524759893985513,-0.8524759893985514,1.1031380941148342e-16,-0.8524759893985514,1.1031380941148342e-16,-5.969288004035443,-5.969751688488611,-3.0147614614130243,-3.0147614614130247,2.3010593680340264e-16,-3.0147614614130247,2.3010593680340264e-16,3.0419644923479736,3.0418727374543564,2.9840720950249553,2.9840720950249553,0.0,2.9840720950249553,0.0
44667,1496.67,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1752387612524913,-1.175272563654761,-0.851967269673419,-0.8519672696734191,9.652458323504798e-17,-0.8519672696734191,9.652458323504798e-17,-5.968661227328198,-5.969124249489392,-3.0109470171049333,-3.0109470171049333,3.6816949888544423e-16,-3.0109470171049333,3.6816949888544423e-16,3.0418839121129517,3.041792153631412,2.984072518622317,2.984072518622317,-2.48934768692709e-17,2.984072518622317,-2.48934768692709e-17
44668,1496.68,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1751763449728643,-1.1752100912122834,-0.8514575046849304,-0.8514575046849305,5.515690470574171e-17,-0.8514575046849305,5.515690470574171e-17,-5.968033393949031,-5.968495753527193,-3.007127357473141,-3.007127357473141,2.3010593680340264e-16,-3.007127357473141,2.3010593680340264e-16,3.0418033516804557,3.041711589624608,2.9840730644098175,2.9840730644098175,4.97869537385418e-17,2.9840730644098175,4.97869537385418e-17
44669,1496.69,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1751138319705663,-1.175147522015053,-0.8509466908692702,-0.8509466908692702,-1.3789226176435427e-17,-0.8509466908692702,-1.3789226176435427e-17,-5.967404503492543,-5.96786620019644,-3.0033024715341634,-3.0033024715341634,-1.8408474944272211e-16,-3.0033024715341634,-1.8408474944272211e-16,3.041722811072504,3.0416310454559756,2.9840737326313738,2.9840737326313738,4.97869537385418e-17,2.9840737326313738,4.97869537385418e-17
44670,1496.7,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1750512221910996,-1.1750848560085219,-0.8504348246448874,-0.8504348246448873,-1.1720842249970112e-16,-0.8504348246448873,-1.1720842249970112e-16,-5.966774555552806,-5.967235589091036,-2.99947234827091,-2.9994723482709102,1.8408474944272211e-16,-2.9994723482709102,1.8408474944272211e-16,3.041642290311126,3.0415505211475566,2.984074523531746,2.9840745235317456,2.48934768692709e-17,2.9840745235317456,2.48934768692709e-17
44671,1496.71,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.174988515579874,-1.175022093138052,-0.8499219024123814,-0.8499219024123813,-5.515690470574171e-17,-0.8499219024123813,-5.515690470574171e-17,-5.96614354972336,-5.966603919804347,-2.9956369766325697,-2.99563697663257,4.602118736068053e-16,-2.99563697663257,4.602118736068053e-16,3.0415617894183637,3.0414700167214064,2.9840754373565406,2.9840754373565406,2.48934768692709e-17,2.9840754373565406,2.48934768692709e-17
44672,1496.72,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1749257120822074,-1.174959233348911,-0.849407920554386,-0.849407920554386,-2.068383926465314e-17,-0.849407920554386,-2.068383926465314e-17,-5.965511485597214,-5.965971191929209,-2.991796345534494,-2.9917963455344943,2.761271241640832e-16,-2.9917963455344943,2.761271241640832e-16,3.0414813084162704,3.0413895321995903,2.984076474352217,2.984076474352217,-2.48934768692709e-17,2.984076474352217,-2.48934768692709e-17
44673,1496.73,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.174862811643325,-1.1748962765862754,-0.8488928754354531,-0.848892875435453,-1.3789226176435427e-16,-0.848892875435453,-1.3789226176435427e-16,-5.964878362766843,-5.965337405057927,-2.987950443858082,-2.9879504438580824,4.602118736068053e-16,-2.9879504438580824,4.602118736068053e-16,3.041400847326911,3.041309067604187,2.9840776347660887,2.9840776347660887,2.48934768692709e-17,2.9840776347660887,2.48934768692709e-17
44674,1496.74,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1747998142083595,-1.1748332227952298,-0.8483767634019347,-0.8483767634019346,-7.584074397039485e-17,-0.8483767634019346,-7.584074397039485e-17,-5.964244180824184,-5.9647025587822675,-2.984099260450665,-2.9840992604506655,4.602118736068053e-16,-2.9840992604506655,4.602118736068053e-16,3.041320406172363,3.041228622957286,2.98407891884633,2.98407891884633,-2.48934768692709e-17,2.98407891884633,-2.48934768692709e-17
44675,1496.75,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1747367197223508,-1.174770071920765,-0.8478595807818651,-0.8478595807818649,-2.3441684499940224e-16,-0.8478595807818649,-2.3441684499940224e-16,-5.963608939360641,-5.964066652693467,-2.9802427841253927,-2.980242784125393,2.761271241640832e-16,-2.980242784125393,2.761271241640832e-16,3.041239984974715,3.0411481982809887,2.98408032684198,2.98408032684198,0.0,2.98408032684198,0.0
44676,1496.76,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1746735281302456,-1.1747068239077783,-0.8473413238848414,-0.8473413238848412,-2.1373300573474912e-16,-0.8473413238848412,-2.1373300573474912e-16,-5.962972637967077,-5.963429686382215,-2.9763810036611127,-2.976381003661113,1.8408474944272211e-16,-2.976381003661113,1.8408474944272211e-16,3.041159583756068,3.0410677935974095,2.984081859002946,2.984081859002946,-4.97869537385418e-17,2.984081859002946,-4.97869537385418e-17
44677,1496.77,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1746102393768971,-1.1746434787010749,-0.846821989001903,-0.8468219890019029,-1.5857610102900741e-16,-0.8468219890019029,-1.5857610102900741e-16,-5.962335276233818,-5.962791659438672,-2.972513907802257,-2.9725139078022575,3.6816949888544423e-16,-2.9725139078022575,3.6816949888544423e-16,3.0410792025385343,3.0409874089286735,2.984083515580008,2.984083515580008,2.48934768692709e-17,2.984083515580008,2.48934768692709e-17
44678,1496.78,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1745468534070655,-1.1745800362453667,-0.8463015724054107,-0.8463015724054106,-4.826229161752399e-17,-0.8463015724054106,-4.826229161752399e-17,-5.96169685375065,-5.962152571452451,-2.968641485258726,-2.9686414852587255,-2.761271241640832e-16,-2.9686414852587255,-2.761271241640832e-16,3.040998841344239,3.0409070442969184,2.984085296824824,2.984085296824824,2.48934768692709e-17,2.984085296824824,2.48934768692709e-17
44679,1496.79,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.174483370165417,-1.1745164964852717,-0.8457800703489238,-0.8457800703489239,2.068383926465314e-17,-0.8457800703489239,2.068383926465314e-17,-5.961057370106813,-5.961512422012633,-2.9647637247057665,-2.9647637247057665,-1.8408474944272211e-16,-2.9647637247057665,-1.8408474944272211e-16,3.040918500195318,3.0408266997242928,2.984087202989935,2.984087202989935,0.0,2.984087202989935,0.0
44680,1496.8,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1744197895965236,-1.1744528593653134,-0.8452574790670777,-0.8452574790670778,8.962997014683028e-17,-0.8452574790670778,8.962997014683028e-17,-5.960416824891007,-5.9608712107077455,-2.960880614783861,-2.960880614783861,-9.204237472136106e-17,-2.960880614783861,-9.204237472136106e-17,3.0408381791139205,3.0407463752329593,2.984089234328766,2.984089234328766,0.0,2.984089234328766,0.0
44681,1496.81,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.174356111644864,-1.1743891248299223,-0.8447337947754586,-0.8447337947754587,6.894613088217713e-17,-0.8447337947754587,6.894613088217713e-17,-5.959775217691388,-5.960228937125782,-2.956992144098605,-2.9569921440986047,-2.761271241640832e-16,-2.9569921440986047,-2.761271241640832e-16,3.0407578781222067,3.0406660708450906,2.9840913910956357,2.9840913910956357,2.48934768692709e-17,2.9840913910956357,2.48934768692709e-17
44682,1496.82,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.174292336254822,-1.1743252928234336,-0.8442090136704792,-0.8442090136704792,0.0,-0.8442090136704792,0.0,-5.959132548095564,-5.959585600854185,-2.95309830122059,-2.9530983012205896,-3.6816949888544423e-16,-2.9530983012205896,-3.6816949888544423e-16,3.040677597242349,3.0405857865828727,2.9840936735457566,2.9840936735457566,0.0,2.9840936735457566,0.0
44683,1496.83,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1742284633706872,-1.1742613632900896,-0.8436831319292516,-0.8436831319292518,2.068383926465314e-16,-0.8436831319292518,2.068383926465314e-16,-5.958488815690595,-5.9589412014798455,-2.9491990746852856,-2.9491990746852856,-1.8408474944272211e-16,-2.9491990746852856,-1.8408474944272211e-16,3.040597336496532,3.0405055224685023,2.9840960819352413,2.9840960819352413,2.48934768692709e-17,2.9840960819352413,2.48934768692709e-17
44684,1496.84,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.174164492936654,-1.1741973361740365,-0.8431561457094611,-0.8431561457094612,1.516814879407897e-16,-0.8431561457094612,1.516814879407897e-16,-5.957844020062995,-5.958295738589115,-2.945294452992923,-2.9452944529929224,-2.761271241640832e-16,-2.9452944529929224,-2.761271241640832e-16,3.040517095906952,3.04042527852419,2.984098616521108,2.984098616521108,0.0,2.984098616521108,0.0
44685,1496.8500000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1741004248968223,-1.1741332114193266,-0.8426280511492364,-0.8426280511492367,1.4478687485257198e-16,-0.8426280511492367,1.4478687485257198e-16,-5.957198160798726,-5.957649211767798,-2.941384424608372,-2.9413844246083714,-3.6816949888544423e-16,-2.9413844246083714,-3.6816949888544423e-16,3.040436875495818,3.040345054772156,2.9841012775612836,2.9841012775612836,0.0,2.9841012775612836,0.0
44686,1496.8600000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1740362591951967,-1.1740689889699165,-0.8420988443670218,-0.8420988443670218,-3.4473065441088567e-17,-0.8420988443670218,-3.4473065441088567e-17,-5.956551237483199,-5.957001620601137,-2.937468977961024,-2.9374689779610237,-3.6816949888544423e-16,-2.9374689779610237,-3.6816949888544423e-16,3.040356675285351,3.0402648512346353,2.9841040653146096,2.9841040653146096,0.0,2.9841040653146096,0.0
44687,1496.8700000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1739719957756864,-1.1740046687696686,-0.8415685214614449,-0.8415685214614449,6.894613088217713e-17,-0.8415685214614449,6.894613088217713e-17,-5.955903249701271,-5.956352964673833,-2.9335481014446736,-2.9335481014446736,0.0,-2.9335481014446736,0.0,3.0402764952977828,3.0401846679338735,2.984106980040845,2.984106980040845,-4.97869537385418e-17,2.984106980040845,-4.97869537385418e-17
44688,1496.88,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1739076345821053,-1.1739402507623478,-0.8410370785111871,-0.841037078511187,-6.205151779395942e-17,-0.841037078511187,-6.205151779395942e-17,-5.955254197037248,-5.955703243570026,-2.9296217834173963,-2.9296217834173968,2.761271241640832e-16,-2.9296217834173968,2.761271241640832e-16,3.0401963355553594,3.0401045048921285,2.984110022000674,2.984110022000674,-4.97869537385418e-17,2.984110022000674,-4.97869537385418e-17
44689,1496.89,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1738431755581713,-1.1738757348916256,-0.8405045115748493,-0.8405045115748493,3.4473065441088567e-17,-0.8405045115748493,3.4473065441088567e-17,-5.954604079074877,-5.955052456873309,-2.9256900122014335,-2.925690012201433,-9.204237472136106e-17,-2.925690012201433,-9.204237472136106e-17,3.0401161960803376,3.0400243621316707,2.984113191455707,2.984113191455707,-2.48934768692709e-17,2.984113191455707,-2.48934768692709e-17
44690,1496.9,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1737786186475063,-1.1738111211010762,-0.8399708166908193,-0.8399708166908194,1.1720842249970112e-16,-0.8399708166908194,1.1720842249970112e-16,-5.953952895397349,-5.954400604166708,-2.921752776083062,-2.921752776083062,9.204237472136106e-17,-2.921752776083062,9.204237472136106e-17,3.0400360768949866,3.0399442396747824,2.984116488668489,2.984116488668489,2.48934768692709e-17,2.984116488668489,2.48934768692709e-17
44691,1496.91,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.173713963793636,-1.1737464093341778,-0.8394359898771364,-0.8394359898771364,-6.8946130882177135e-18,-0.8394359898771364,-6.8946130882177135e-18,-5.953300645587299,-5.953747685032697,-2.9178100633124853,-2.9178100633124853,2.761271241640832e-16,-2.9178100633124853,2.761271241640832e-16,3.039955978021588,3.0398641375437583,2.9841199139025014,2.9841199139025014,2.48934768692709e-17,2.9841199139025014,2.48934768692709e-17
44692,1496.92,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1736492109399899,-1.173681599534314,-0.8389000271313558,-0.8389000271313558,1.3789226176435427e-17,-0.8389000271313558,1.3789226176435427e-17,-5.952647329226798,-5.953093699053193,-2.913861862103706,-2.9138618621037065,3.6816949888544423e-16,-2.9138618621037065,3.6816949888544423e-16,3.039875899482436,3.0397840557609053,2.9841234674221693,2.9841234674221693,-2.48934768692709e-17,2.9841234674221693,-2.48934768692709e-17
44693,1496.93,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1735843600299005,-1.173616691644769,-0.8383629244304113,-0.8383629244304114,8.273535705861256e-17,-0.8383629244304114,8.273535705861256e-17,-5.951992945897359,-5.9524386458095515,-2.909908160634406,-2.9099081606344064,3.6816949888544423e-16,-2.9099081606344064,3.6816949888544423e-16,3.0397958412998363,3.0397039943485424,2.9841271494928643,2.9841271494928643,0.0,2.9841271494928643,0.0
44694,1496.94,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.173519411006604,-1.1735516856087322,-0.8378246777304773,-0.8378246777304772,-3.4473065441088567e-17,-0.8378246777304772,-3.4473065441088567e-17,-5.951337495179933,-5.951782524882564,-2.9059489470458257,-2.9059489470458257,-9.204237472136106e-17,-2.9059489470458257,-9.204237472136106e-17,3.039715803496107,3.0396239533290017,2.9841309603809116,2.9841309603809116,-2.48934768692709e-17,2.9841309603809116,-2.48934768692709e-17
44695,1496.95,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.173454363813239,-1.1734865813692956,-0.8372852829668295,-0.8372852829668295,-6.894613088217713e-17,-0.8372852829668295,-6.894613088217713e-17,-5.950680976654906,-5.9511253358524625,-2.9019842094426416,-2.9019842094426416,-2.761271241640832e-16,-2.9019842094426416,-2.761271241640832e-16,3.039635786093579,3.039543932724626,2.984134900353593,2.984134900353593,2.48934768692709e-17,2.984134900353593,2.48934768692709e-17
44696,1496.96,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1733892183928474,-1.1734213788694547,-0.8367447360537048,-0.8367447360537047,-9.652458323504798e-17,-0.8367447360537047,-9.652458323504798e-17,-5.950023389902096,-5.950467078298911,-2.898013935892845,-2.8980139358928456,2.761271241640832e-16,-2.8980139358928456,2.761271241640832e-16,3.039555789114595,3.039463932557772,2.9841389696791523,2.9841389696791523,2.48934768692709e-17,2.9841389696791523,2.48934768692709e-17
44697,1496.97,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.173323974688373,-1.1733560780521062,-0.8362030328841586,-0.8362030328841585,-9.652458323504798e-17,-0.8362030328841585,-9.652458323504798e-17,-5.94936473450076,-5.949807751801007,-2.894038114427621,-2.8940381144276204,-9.204237472136106e-17,-2.8940381144276204,-9.204237472136106e-17,3.0394758125815104,3.039383952850808,2.984143168626802,2.984143168626802,2.48934768692709e-17,2.984143168626802,2.48934768692709e-17
44698,1496.98,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1732586326426626,-1.1732906788600501,-0.8356601693299235,-0.8356601693299234,-1.1031380941148342e-16,-0.8356601693299234,-1.1031380941148342e-16,-5.948705010029583,-5.949147355937285,-2.890056733041222,-2.890056733041222,1.8408474944272211e-16,-2.890056733041222,1.8408474944272211e-16,3.0393958565166925,3.039303993626115,2.9841474974667253,2.9841474974667253,2.48934768692709e-17,2.9841474974667253,2.48934768692709e-17
44699,1496.99,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1731931921984646,-1.1732251812359882,-0.8351161412412635,-0.8351161412412634,-1.8615455338187825e-16,-0.8351161412412634,-1.8615455338187825e-16,-5.948044216066681,-5.948485890285706,-2.8860697796908505,-2.8860697796908505,9.204237472136106e-17,-2.8860697796908505,9.204237472136106e-17,3.0393159209425216,3.0392240549060863,2.9841519564700842,2.9841519564700842,0.0,2.9841519564700842,0.0
44700,1497.0,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1731276532984294,-1.1731595851225252,-0.8345709444468307,-0.8345709444468306,-8.962997014683028e-17,-0.8345709444468306,-8.962997014683028e-17,-5.947382352189602,-5.947823354423667,-2.882077242296533,-2.8820772422965324,-1.8408474944272211e-16,-2.8820772422965324,-1.8408474944272211e-16,3.03923600588139,3.039144136713127,2.9841565459090234,2.9841565459090234,0.0,2.9841565459090234,0.0
44701,1497.01,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.173062015885109,-1.1730938904621668,-0.8340245747535172,-0.8340245747535173,4.826229161752399e-17,-0.8340245747535173,4.826229161752399e-17,-5.946719417975317,-5.947159747927989,-2.878079108740996,-2.8780791087409954,-1.8408474944272211e-16,-2.8780791087409954,-1.8408474944272211e-16,3.0391561113557026,3.0390642390696563,2.984161266056674,2.984161266056674,2.48934768692709e-17,2.984161266056674,2.48934768692709e-17
44702,1497.02,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1729962799009572,-1.1730280971973208,-0.833477027946309,-0.8334770279463091,1.034191963232657e-16,-0.8334770279463091,1.034191963232657e-16,-5.946055413000228,-5.946495070374919,-2.874075366869545,-2.874075366869545,-1.8408474944272211e-16,-2.874075366869545,-1.8408474944272211e-16,3.0390762373878766,3.0389843619981036,2.984166117187161,2.984166117187161,-7.46804306078127e-17,2.984166117187161,-7.46804306078127e-17
44703,1497.03,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1729304452883287,-1.1729622052702955,-0.8329282997881355,-0.8329282997881355,3.4473065441088567e-17,-0.8329282997881355,3.4473065441088567e-17,-5.945390336840159,-5.945829321340131,-2.870066004489942,-2.8700660044899418,-4.602118736068053e-16,-2.8700660044899418,-4.602118736068053e-16,3.0389963840003418,3.0389045055209127,2.984171099575608,2.984171099575608,0.0,2.984171099575608,0.0
44704,1497.04,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1728645119894792,-1.1728962146233006,-0.8323783860197206,-0.8323783860197206,0.0,-0.8323783860197206,0.0,-5.944724189070358,-5.945162500398725,-2.8660510093722764,-2.8660510093722764,1.8408474944272211e-16,-2.8660510093722764,1.8408474944272211e-16,3.0389165512155407,3.0388246696605394,2.984176213498141,2.984176213498141,-4.97869537385418e-17,2.984176213498141,-4.97869537385418e-17
44705,1497.05,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1727984799465654,-1.172830125198447,-0.8318272823594306,-0.8318272823594306,3.4473065441088567e-17,-0.8318272823594306,3.4473065441088567e-17,-5.944056969265497,-5.944494607125222,-2.8620303692488465,-2.8620303692488465,-1.8408474944272211e-16,-2.8620303692488465,-1.8408474944272211e-16,3.038836739055928,3.038744854439451,2.984181459231896,2.984181459231896,2.48934768692709e-17,2.984181459231896,2.48934768692709e-17
44706,1497.06,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1727323491016444,-1.1727639369377465,-0.831274984503122,-0.831274984503122,-4.826229161752399e-17,-0.831274984503122,-4.826229161752399e-17,-5.943388676999667,-5.943825641093567,-2.8580040718140327,-2.858004071814033,1.8408474944272211e-16,-2.858004071814033,1.8408474944272211e-16,3.0387569475439706,3.038665059880129,2.9841868370550215,2.9841868370550215,-4.97869537385418e-17,2.9841868370550215,-4.97869537385418e-17
44707,1497.07,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1726661193966736,-1.1726976497831108,-0.8307214881239872,-0.8307214881239872,1.3789226176435427e-17,-0.8307214881239872,1.3789226176435427e-17,-5.9427193118463775,-5.943155601877122,-2.8539721047241717,-2.8539721047241717,0.0,-2.8539721047241717,0.0,3.0386771767021488,3.038585286005066,2.9841923472466867,2.9841923472466867,-2.48934768692709e-17,2.9841923472466867,-2.48934768692709e-17
44708,1497.08,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.172599790773511,-1.1726312636763514,-0.8301667888723995,-0.8301667888723995,1.3789226176435427e-17,-0.8301667888723995,1.3789226176435427e-17,-5.942048873378559,-5.9424844890486686,-2.849934455597435,-2.8499344555974355,3.6816949888544423e-16,-2.8499344555974355,3.6816949888544423e-16,3.038597426552955,3.0385055328367687,2.9841979900870848,2.9841979900870848,0.0,2.9841979900870848,0.0
44709,1497.09,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.172533363173914,-1.1725647785591815,-0.829610882375756,-0.829610882375756,-6.8946130882177135e-18,-0.829610882375756,-6.8946130882177135e-18,-5.941377361168555,-5.941812302180406,-2.8458911120137023,-2.8458911120137023,1.8408474944272211e-16,-2.8458911120137023,1.8408474944272211e-16,3.0385176971188943,3.0384258003977553,2.98420376585744,2.98420376585744,0.0,2.98420376585744,0.0
44710,1497.1000000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.17246683653954,-1.1724981943732122,-0.8290537642383204,-0.8290537642383204,2.4131145808761996e-17,-0.8290537642383204,2.4131145808761996e-17,-5.940704774788125,-5.941139040843949,-2.841842061514434,-2.8418420615144337,-1.8408474944272211e-16,-2.8418420615144337,-1.8408474944272211e-16,3.038437988422485,3.0383460887105564,2.984209674840012,2.984209674840012,2.48934768692709e-17,2.984209674840012,2.48934768692709e-17
44711,1497.1100000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.172400210811946,-1.172431511059956,-0.8284954300410634,-0.8284954300410634,4.481498507341514e-17,-0.8284954300410634,4.481498507341514e-17,-5.940031113808446,-5.940464704610324,-2.8377872916025515,-2.8377872916025515,-9.204237472136106e-17,-2.8377872916025515,-9.204237472136106e-17,3.0383583004862564,3.0382663977977167,2.9842157173181016,2.9842157173181016,-2.48934768692709e-17,2.9842157173181016,-2.48934768692709e-17
44712,1497.1200000000001,-0.9352254096996273,-3.437588552458212,3.2307674862458016,-1.1723334859325876,-1.1723647285608225,-0.8279358753415017,-0.8279358753415018,5.170959816163285e-17,-0.8279358753415018,5.170959816163285e-17,-5.939356377800101,-5.939789293049975,-2.8337267897423066,-2.8337267897423066,3.6816949888544423e-16,-2.8337267897423066,3.6816949888544423e-16,3.0382786333327525,3.0381867276817927,2.9842218935760565,2.9842218935760565,-2.48934768692709e-17,2.9842218935760565,-2.48934768692709e-17
