time,true_x,true_y,true_z,uncontrolled_x,uncontrolled_y,uncontrolled_z,controlled_x,controlled_y,controlled_z,u_x,u_y,u_z,target_x,target_y,target_z
1187.48,-0.9691154649196049,-3.612841705334334,2.6243482011395045,-0.9691031904497007,-3.6127330202275956,2.6243523172707888,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.49,-0.96921007755439,-3.613672955957151,2.624342141365704,-0.9691977955077289,-3.613564186416289,2.624346259969116,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.5,-0.9693047743831553,-3.614505063819961,2.6243360592390252,-0.9692924847672522,-3.614396209813349,2.6243401803095363,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.51,-0.9693995554273656,-3.615338029406301,2.624329954740601,-0.9693872582496345,-3.615229090901524,2.6243340782731597,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.52,-0.9694944207084016,-3.616171853199343,2.6243238278515597,-0.9694821159761554,-3.6160628301631963,2.624327953841094,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.53,-0.9695893702475601,-3.6170065356818952,2.624317678553026,-0.96957705796801,-3.6168974280803834,2.624321806994441,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.54,-0.969684404066053,-3.617842077336398,2.6243115068261202,-0.9696720842463089,-3.6177328851347377,2.624315637714301,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.55,-0.9697795221850081,-3.618678478644925,2.6243053126519595,-0.9697671948320782,-3.618569201807539,2.624309445981769,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.56,-0.9698747246254681,-3.619515740089179,2.6242990960116566,-0.9698623897462586,-3.6194063785797006,2.624303231777937,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
1187.57,-0.969970011408391,-3.620353862150492,2.6242928568863197,-0.9699576690097063,-3.6202444159317597,2.624296995083892,-1.1107342254749213,-5.233281821736377,2.3662825007371464,-7.851125419177533e-05,0.0004595564044133735,-1.7947251936491654e-05,-1.1107328851084313,-5.233289667414185,2.3662828071377424
